训练日志将同步写入: logs_multi\train_log_20260412_174336.txt

配置已保存到 checkpoints_multi\config_20260412_174336.json
创建数据加载器...

============================================================
使用多场景训练数据（4 种类型等量混合）
  类型: ['crossing', 'many_targets', 'high_maneuver', 'spindle']
============================================================


创建多场景训练集（seed=42）...

============================================================
多场景数据集: 4 种类型 × 500 = 2000 条场景
============================================================
  生成 crossing       × 500 条...
    200/500
    400/500
  生成 many_targets   × 500 条...
    200/500
    400/500
  生成 high_maneuver  × 500 条...
    200/500
    400/500
  生成 spindle        × 500 条...
    200/500
    400/500
数据集生成完毕！

创建多场景验证集（seed=142）...

============================================================
多场景数据集: 4 种类型 × 50 = 200 条场景
============================================================
  生成 crossing       × 50 条...
  生成 many_targets   × 50 条...
  生成 high_maneuver  × 50 条...
  生成 spindle        × 50 条...
数据集生成完毕！

创建多场景测试集（seed=242）...

============================================================
多场景数据集: 4 种类型 × 50 = 200 条场景
============================================================
  生成 crossing       × 50 条...
  生成 many_targets   × 50 条...
  生成 high_maneuver  × 50 条...
  生成 spindle        × 50 条...
数据集生成完毕！
测试集 'crossing' 已保存 → checkpoints_multi\test_scenarios_crossing.pkl（50 条）
测试集 'many_targets' 已保存 → checkpoints_multi\test_scenarios_many_targets.pkl（50 条）
测试集 'high_maneuver' 已保存 → checkpoints_multi\test_scenarios_high_maneuver.pkl（50 条）
测试集 'spindle' 已保存 → checkpoints_multi\test_scenarios_spindle.pkl（50 条）
训练集 'crossing' 已保存 → checkpoints_multi\train_scenarios_crossing.pkl（500 条）
训练集 'many_targets' 已保存 → checkpoints_multi\train_scenarios_many_targets.pkl（500 条）
训练集 'high_maneuver' 已保存 → checkpoints_multi\train_scenarios_high_maneuver.pkl（500 条）
训练集 'spindle' 已保存 → checkpoints_multi\train_scenarios_spindle.pkl（500 条）
训练批次数: 813
验证批次数: 82
测试批次数: 82
创建模型...
可训练参数数量: 20,531,992

开始训练...
步骤 0/300000 | 总损失: 2516.3584 | 关联损失: 3.3459 | 关联准确率: 0.6% | 滤波损失: 1256.5062 | 位置误差: 31775.4m | LR: 1.00e-04

验证中...
验证 - 总损失: 2937.9090 | 关联准确率: 74.1% | 位置误差: 34096.0m | OSPA: 0.5263 | 位置OSPA: 0.5263 | 数量OSPA: 0.0000
保存最佳模型，OSPA: 0.5263
步骤 100/300000 | 总损失: 2865.7173 | 关联损失: 1.0046 | 关联准确率: 74.9% | 滤波损失: 1432.3563 | 位置误差: 33847.0m | LR: 1.00e-04
步骤 200/300000 | 总损失: 2121.6479 | 关联损失: 1.0698 | 关联准确率: 72.9% | 滤波损失: 1060.2891 | 位置误差: 30499.7m | LR: 1.00e-04
步骤 300/300000 | 总损失: 1970.2397 | 关联损失: 1.0259 | 关联准确率: 73.7% | 滤波损失: 984.6069 | 位置误差: 29650.9m | LR: 1.00e-04
步骤 400/300000 | 总损失: 1839.4463 | 关联损失: 0.9734 | 关联准确率: 75.0% | 滤波损失: 919.2365 | 位置误差: 28552.9m | LR: 1.00e-04
步骤 500/300000 | 总损失: 1725.5856 | 关联损失: 1.0060 | 关联准确率: 73.8% | 滤波损失: 862.2898 | 位置误差: 27438.7m | LR: 1.00e-04
步骤 600/300000 | 总损失: 1903.2358 | 关联损失: 0.9599 | 关联准确率: 75.7% | 滤波损失: 951.1380 | 位置误差: 29224.7m | LR: 1.00e-04
步骤 700/300000 | 总损失: 1793.1754 | 关联损失: 0.9648 | 关联准确率: 74.9% | 滤波损失: 896.1053 | 位置误差: 27978.3m | LR: 1.00e-04
步骤 800/300000 | 总损失: 1851.3085 | 关联损失: 0.9601 | 关联准确率: 75.3% | 滤波损失: 925.1742 | 位置误差: 28775.6m | LR: 1.00e-04
步骤 900/300000 | 总损失: 1827.4105 | 关联损失: 1.0088 | 关联准确率: 73.6% | 滤波损失: 913.2009 | 位置误差: 28540.3m | LR: 1.00e-04
步骤 1000/300000 | 总损失: 1742.5553 | 关联损失: 0.9650 | 关联准确率: 75.2% | 滤波损失: 870.7951 | 位置误差: 28064.7m | LR: 1.00e-04
步骤 1100/300000 | 总损失: 1861.0437 | 关联损失: 0.9497 | 关联准确率: 76.4% | 滤波损失: 930.0470 | 位置误差: 29029.4m | LR: 1.00e-04
步骤 1200/300000 | 总损失: 1837.4335 | 关联损失: 0.9544 | 关联准确率: 75.3% | 滤波损失: 918.2395 | 位置误差: 28710.1m | LR: 1.00e-04
步骤 1300/300000 | 总损失: 1844.8324 | 关联损失: 0.9828 | 关联准确率: 74.2% | 滤波损失: 921.9248 | 位置误差: 28783.2m | LR: 1.00e-04
步骤 1400/300000 | 总损失: 1844.7175 | 关联损失: 1.0069 | 关联准确率: 73.9% | 滤波损失: 921.8553 | 位置误差: 28670.4m | LR: 1.00e-04
步骤 1500/300000 | 总损失: 1977.2998 | 关联损失: 0.9185 | 关联准确率: 76.5% | 滤波损失: 988.1906 | 位置误差: 29499.3m | LR: 1.00e-04
步骤 1600/300000 | 总损失: 1848.1492 | 关联损失: 0.9454 | 关联准确率: 75.3% | 滤波损失: 923.6019 | 位置误差: 28533.1m | LR: 1.00e-04
步骤 1700/300000 | 总损失: 1741.3630 | 关联损失: 0.9402 | 关联准确率: 76.0% | 滤波损失: 870.2114 | 位置误差: 27745.8m | LR: 1.00e-04
步骤 1800/300000 | 总损失: 1743.6316 | 关联损失: 0.9871 | 关联准确率: 74.4% | 滤波损失: 871.3223 | 位置误差: 27564.7m | LR: 1.00e-04
步骤 1900/300000 | 总损失: 1796.4705 | 关联损失: 0.9796 | 关联准确率: 74.8% | 滤波损失: 897.7454 | 位置误差: 28124.4m | LR: 1.00e-04
步骤 2000/300000 | 总损失: 2068.5188 | 关联损失: 1.0531 | 关联准确率: 72.2% | 滤波损失: 1033.7328 | 位置误差: 30524.0m | LR: 1.00e-04
步骤 2100/300000 | 总损失: 1847.4252 | 关联损失: 0.9697 | 关联准确率: 74.7% | 滤波损失: 923.2277 | 位置误差: 28393.7m | LR: 1.00e-04
步骤 2200/300000 | 总损失: 1849.6234 | 关联损失: 1.0599 | 关联准确率: 72.1% | 滤波损失: 924.2817 | 位置误差: 28537.9m | LR: 1.00e-04
步骤 2300/300000 | 总损失: 1771.1354 | 关联损失: 0.9719 | 关联准确率: 75.3% | 滤波损失: 885.0818 | 位置误差: 27804.6m | LR: 1.00e-04
步骤 2400/300000 | 总损失: 1771.4713 | 关联损失: 1.0148 | 关联准确率: 73.6% | 滤波损失: 885.2282 | 位置误差: 27821.3m | LR: 1.00e-04
步骤 2500/300000 | 总损失: 1939.4470 | 关联损失: 1.0018 | 关联准确率: 73.7% | 滤波损失: 969.2227 | 位置误差: 29445.0m | LR: 1.00e-04
步骤 2600/300000 | 总损失: 1876.6140 | 关联损失: 0.9938 | 关联准确率: 73.8% | 滤波损失: 937.8101 | 位置误差: 28851.3m | LR: 1.00e-04
步骤 2700/300000 | 总损失: 1762.4172 | 关联损失: 1.0367 | 关联准确率: 74.0% | 滤波损失: 880.6903 | 位置误差: 27704.0m | LR: 1.00e-04
步骤 2800/300000 | 总损失: 1790.5923 | 关联损失: 0.9847 | 关联准确率: 74.3% | 滤波损失: 894.8038 | 位置误差: 28413.4m | LR: 1.00e-04
步骤 2900/300000 | 总损失: 1656.2281 | 关联损失: 0.9559 | 关联准确率: 75.8% | 滤波损失: 827.6361 | 位置误差: 27234.0m | LR: 1.00e-04
步骤 3000/300000 | 总损失: 1879.4305 | 关联损失: 0.8808 | 关联准确率: 77.5% | 滤波损失: 939.2748 | 位置误差: 29120.1m | LR: 1.00e-04
步骤 3100/300000 | 总损失: 1845.9857 | 关联损失: 0.9174 | 关联准确率: 76.6% | 滤波损失: 922.5342 | 位置误差: 28420.1m | LR: 1.00e-04
步骤 3200/300000 | 总损失: 1677.0383 | 关联损失: 1.0077 | 关联准确率: 74.0% | 滤波损失: 838.0153 | 位置误差: 27425.9m | LR: 1.00e-04
步骤 3300/300000 | 总损失: 1826.2809 | 关联损失: 1.0038 | 关联准确率: 74.5% | 滤波损失: 912.6385 | 位置误差: 28317.8m | LR: 1.00e-04
步骤 3400/300000 | 总损失: 1771.8618 | 关联损失: 0.9898 | 关联准确率: 75.0% | 滤波损失: 885.4360 | 位置误差: 28101.7m | LR: 1.00e-04
步骤 3500/300000 | 总损失: 1763.4460 | 关联损失: 1.0014 | 关联准确率: 74.0% | 滤波损失: 881.2224 | 位置误差: 27912.9m | LR: 1.00e-04
步骤 3600/300000 | 总损失: 1814.6055 | 关联损失: 1.0039 | 关联准确率: 73.2% | 滤波损失: 906.8008 | 位置误差: 28429.5m | LR: 1.00e-04
步骤 3700/300000 | 总损失: 1719.6257 | 关联损失: 0.9798 | 关联准确率: 74.8% | 滤波损失: 859.3229 | 位置误差: 27827.6m | LR: 1.00e-04
步骤 3800/300000 | 总损失: 1935.3967 | 关联损失: 0.9695 | 关联准确率: 74.9% | 滤波损失: 967.2136 | 位置误差: 29529.9m | LR: 1.00e-04
步骤 3900/300000 | 总损失: 1837.7345 | 关联损失: 1.0514 | 关联准确率: 72.5% | 滤波损失: 918.3416 | 位置误差: 28884.6m | LR: 1.00e-04
步骤 4000/300000 | 总损失: 1927.6680 | 关联损失: 0.9860 | 关联准确率: 74.1% | 滤波损失: 963.3410 | 位置误差: 29580.7m | LR: 1.00e-04
步骤 4100/300000 | 总损失: 1916.3796 | 关联损失: 1.0105 | 关联准确率: 73.6% | 滤波损失: 957.6846 | 位置误差: 29298.5m | LR: 1.00e-04
步骤 4200/300000 | 总损失: 1749.0751 | 关联损失: 0.9680 | 关联准确率: 74.7% | 滤波损失: 874.0535 | 位置误差: 27792.3m | LR: 1.00e-04
步骤 4300/300000 | 总损失: 1508.9098 | 关联损失: 1.0015 | 关联准确率: 74.2% | 滤波损失: 753.9542 | 位置误差: 24484.0m | LR: 1.00e-04
步骤 4400/300000 | 总损失: 600.0828 | 关联损失: 0.9813 | 关联准确率: 75.1% | 滤波损失: 299.5508 | 位置误差: 14397.0m | LR: 1.00e-04
步骤 4500/300000 | 总损失: 282.1233 | 关联损失: 1.0273 | 关联准确率: 73.1% | 滤波损失: 140.5480 | 位置误差: 9621.0m | LR: 1.00e-04
步骤 4600/300000 | 总损失: 113.9576 | 关联损失: 0.8976 | 关联准确率: 76.7% | 滤波损失: 56.5300 | 位置误差: 6215.5m | LR: 1.00e-04
